party-id;communication-id;content;content-type;channel;communication-date;record-date
1aaf3177-f647-4374-a8ba-4ed74606fcc4;82b3d15f-220d-45c0-a73e-c43fa0f40051;Character music never program must difficult government because forget strategy hand bed face table seat check simple.;text;email;2023-12-07 12:10:37;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;04ed4df4-c7d8-4e1b-823d-d4d1ed3afcb9;Small bring less drive decide hour base thing recently remain decide enough fine.;text;email;2023-12-07 12:10:44;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;6641bb32-6d86-49dc-8c28-ac5ced8bd084;This finish reveal yeah whose director cold my drop consumer treat interest full sing personal glass sure.;text;email;2023-12-07 12:10:50;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;5585417c-eafa-4268-b4c8-5ff59fca0f38;I’m not sure what to do next.;text;chat;2023-12-16 21:08:10;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;cfc1dfa5-3c84-4383-9144-a6658801edc8;What is the warranty period?;text;email;2023-12-16 21:08:21;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;b9a06859-9b10-4918-bcb8-6d17778b6eea;How do I change my order?;text;email;2023-12-16 21:08:31;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;273a190d-7d59-4546-9724-55bc2b2ae0e2;How can I get a balance transfer or cash advance with my card?;text;email;2023-12-16 21:08:42;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;89a63064-745c-4266-9887-0b053d524a23;How can I find a network provider or hospital near me?;text;email;2023-12-25 01:31:07;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;68a09fe4-f486-4fa1-bcf2-e641bd37465f;How can I access or download my insurance card or ID?;text;email;2023-12-25 01:31:07;2023-12-26 18:50:26
1aaf3177-f647-4374-a8ba-4ed74606fcc4;b93b630a-df56-45ad-891d-d720fb26b74f;How can I schedule or cancel a pickup or delivery?;text;email;2023-12-25 01:31:18;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;9291b1e1-2b5d-4758-94fe-115ff547b278;How can I get a refund or reimbursement for my expenses?;text;email;2023-10-06 03:07:15;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;dc423cc5-8464-4b9a-aa0f-347daeafa7e3;How can I check the status of my claim?;text;email;2023-10-06 03:07:15;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;ef19b056-b369-4897-97ca-bc4b88fcba84;How can I find a network provider or hospital near me?;text;email;2023-10-15 03:25:54;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;e1d16d53-5469-4fb9-8d5a-eb647ac7ba6a;How do I change my order?;text;email;2023-10-15 03:25:59;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;e14c217d-0d0c-4d1f-8a36-0a11da9e610e;I demand a refund.;text;email;2023-10-24 22:36:33;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;a2bbb162-6935-44a6-862e-d7bff3546753;I want to know why I was charged twice.;text;email;2023-10-24 22:36:40;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;845aba08-a15a-4b70-9d0d-4d5ff9a50e66;How do I contact customer support?;text;chat;2023-11-02 03:37:03;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;4ecbeb27-0e00-4a45-8dcb-0f14ab98df9d;How can I get a balance transfer or cash advance with my card?;text;email;2023-11-02 03:37:14;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;2b7d0bab-4616-487c-bc03-2777c3e4abd2;How can I check the status of my claim?;text;chat;2023-11-02 03:37:20;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;fd6cf1b8-f458-4338-86ab-a9608e958964;What are the product specifications?;text;email;2023-11-11 01:18:22;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;8c2802ef-b5a9-402a-bdc6-8ae03d682c49;How can I change or reset my password or PIN?;text;email;2023-11-11 01:18:30;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;e5460957-8d49-42aa-b17d-1d89159d2e82;How can I add or remove an authorized user or joint account holder?;text;chat;2023-11-11 01:18:37;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;234a2ce2-7e73-458b-89de-b12947f3cd8d;How can I get a discount or lower my premium?;text;email;2023-11-11 01:18:42;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;6da47081-5f3d-417c-b35f-143be2652b20;How can I claim or report a damaged or missing shipment?;text;email;2023-11-20 01:31:11;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;79d973f9-fe51-4c9a-a971-fd9f3d5a86b2;How can I create or print a shipping label or invoice?;text;email;2023-11-20 01:31:21;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;c3138b2d-6e0a-4545-8852-4c3da5b860e6;Could you please clarify this for me?;text;email;2023-11-20 01:31:27;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;be39c4e0-71e9-4bb2-85c3-2af97041dad6;I’m having difficulty accessing the website.;text;email;2023-11-29 11:12:11;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;45196e89-50d3-46aa-b6fd-720465b4eb1f;How can I enroll or opt out of paperless statements or notifications?;text;email;2023-11-29 11:12:18;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;dbc72842-a10c-4bae-b0d4-fd4e08b1eb4d;What are the different types of insurance products you offer?;text;email;2023-11-29 11:12:24;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;ec750778-ef0c-4024-890a-ae891be7eb5a;How can I access or download my insurance card or ID?;text;email;2023-12-08 17:12:38;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;379d54b7-c5e9-4404-9463-5e67def152b8;How can I get a balance transfer or cash advance with my card?;text;email;2023-12-08 17:12:47;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;083e8d1c-c979-457f-a192-5d066067a0ee;How can I get a copy of my policy document or certificate?;text;chat;2023-12-08 17:12:52;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;582e9ccc-241b-4d32-8465-40ed786d813c;How can I get a discount or lower my premium?;text;email;2023-12-17 13:24:47;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;63c3d277-2f28-4d2c-b96b-7b38adb2e38b;How can I get a discount or lower my premium?;text;email;2023-12-17 13:24:47;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;b2e526f0-efa5-468d-9098-3550153ce202;How can I get a quote or purchase a new product?;text;email;2023-12-17 13:24:52;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;dad791dc-2920-4b5e-b569-b78d9c8bda94;How can I access or download my insurance card or ID?;text;email;2023-12-17 13:24:54;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;ae3a7691-27bd-498a-aba9-53733326e6e3;How can I order or deposit a cheque or cash?;text;chat;2023-12-26 08:55:37;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;01267767-94b1-4675-b5e5-f051a1a5ec9b;How can I file a claim in case of an accident or emergency?;text;chat;2023-12-26 08:55:48;2023-12-26 18:50:26
dcc234f8-9958-4bf8-ad7b-c11e23eccf6e;88b235f9-92bc-42b3-8476-5fa9a731fa5e;How can I order or deposit a cheque or cash?;text;email;2023-12-26 08:55:58;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;ca8ba5c4-827b-49d8-94a6-bfa3cef5b590;How can I track or change the status of my shipment?;text;email;2023-10-15 11:06:23;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;0ba04c39-3747-4372-90f7-cc12a3593827;What is your return policy?;text;email;2023-10-15 11:06:30;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;ce7ed92a-56f0-424b-9201-420696bd2010;How can I create or print a shipping label or invoice?;text;email;2023-11-02 04:33:33;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;53dc1e0e-e94a-42e6-bfcd-c8ce85f17b7b;I need help with a probably technical problem.;text;email;2023-11-02 04:33:44;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;bca08e6a-0105-42b3-83c1-13a2dadde803;How can I find a network provider or hospital near me?;text;email;2023-11-20 07:45:08;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;548694a1-6936-4f11-9a6e-4007a27e67bd;How can I find a network provider or hospital near me?;text;email;2023-12-08 18:19:35;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;b1e958b1-94f3-4848-a26e-7ac9e53f2e65;How can I transfer money or pay bills online?;text;chat;2023-12-08 18:19:47;2023-12-26 18:50:26
e8535c32-bf6c-497d-a4e3-4ee5718ecea3;11e23e79-7ee9-45ad-8839-da4c652571a8;Nature matter stage create mission stage training big on because sure speak west way mean never already style space he.;text;email;2023-12-26 15:45:42;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;1ad67a48-5c5d-4d06-87ca-6da7746ec716;How can I get a discount or lower my premium?;text;email;2023-10-12 12:17:31;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;cb8136e9-295b-46fb-85c8-34f1ee061186;How can I add or remove an authorized user or joint account holder?;text;email;2023-10-12 12:17:37;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;326c3175-f3fe-416c-bda3-ef6fe8ab322d;How can I get a customs clearance or declaration for my shipment?;text;email;2023-10-30 21:36:21;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;8e8c2a70-ae73-47ac-b3e9-407326f11f05;How can I compare different insurance plans and prices?;text;email;2023-10-30 21:36:25;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;7fd97f32-9790-4626-ae23-86cd6dfe22e4;Letter you range industry concern whom few still behind summer forward mean size defense hour yourself how customer attention sing time.;text;email;2023-11-17 14:38:11;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;58924f72-d89b-486b-88a9-6f6134ecc207;Far ahead land force hundred long wrong yard or individual season beat middle star affect morning exist.;text;email;2023-11-17 14:38:14;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;c2ed3547-bf69-4ddc-8668-ecd3e49f5e71;How can I get a customs clearance or declaration for my shipment?;text;email;2023-12-05 08:14:15;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;efb2a808-53cc-4a53-90ba-90c1b37d90e3;I need help with a probably technical problem.;text;email;2023-12-05 08:14:18;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;e5db67ab-6bda-41e5-bc39-79dd79568ff2;Thank you for your help.;text;email;2023-12-23 10:59:53;2023-12-26 18:50:26
f45a6eb2-828b-453c-8e12-fc06a4a023aa;4df57f88-2169-47cf-8ead-fea387b8ad5f;How can I update my personal or payment information?;text;email;2023-12-23 10:59:58;2023-12-26 18:50:26
22714ee7-9b10-41ed-87f2-91bbc3371240;d1294919-24eb-4f22-96e8-e5c74fdf8d7f;I’m sorry, I didn’t understand what you meant.;text;email;2023-10-15 00:05:22;2023-12-26 18:50:26
22714ee7-9b10-41ed-87f2-91bbc3371240;1b0988f2-a182-469c-8d6f-d80b14fe2710;How can I get an extension or grace period for my payment?;text;chat;2023-11-02 14:32:34;2023-12-26 18:50:26
22714ee7-9b10-41ed-87f2-91bbc3371240;a2fea6db-925a-417e-9435-99a6be9dde4d;How do I change my order?;text;email;2023-11-02 14:32:36;2023-12-26 18:50:26
22714ee7-9b10-41ed-87f2-91bbc3371240;3a1e6157-9a46-4574-a5e2-e556c7eb6e88;How can I redeem or earn rewards or points with my card?;text;email;2023-11-20 06:42:14;2023-12-26 18:50:26
22714ee7-9b10-41ed-87f2-91bbc3371240;c97cafde-fce9-4664-b825-5ac8f100adf9;Difference area official coach subject away technology within cause cover meet medical dinner teach character follow.;text;email;2023-12-08 01:55:17;2023-12-26 18:50:26
22714ee7-9b10-41ed-87f2-91bbc3371240;ade592ce-3577-41cb-b3e7-71e93f10e4d5;You are a gem. You answered all my queries and addressed all my concerns with patience and clarity. How can I express my satisfaction and admiration for your service and expertise?;text;email;2023-12-26 01:15:12;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;eb952e6e-7182-430c-9b24-3a8710ec16b9;How do I change my order?;text;email;2023-10-06 18:16:55;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;524c2170-3066-42f2-8c10-db0b52ea65af;How can I check the status of my claim?;text;email;2023-10-06 18:16:57;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;cb18994e-cf53-4fbf-af1b-ecadf6e6b304;How do I change my password?;text;chat;2023-10-06 18:17:09;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;8a8ae0f9-3111-4f10-a381-0542491f4034;You charged me twice for the same service! This is unacceptable! I want a refund immediately!;text;email;2023-10-15 05:20:35;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;d7184d11-3df5-4b82-b103-139d7b7907b4;I want to know why I was charged for this.;text;email;2023-10-15 05:20:38;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;f3c7e3f3-d090-4262-9e42-9203e0e5c235;I want to know why I was charged twice.;text;email;2023-10-15 05:20:43;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;f356af53-5fdd-49b2-8261-28d9bf736338;How can I find an ATM or branch near me?;text;email;2023-10-24 22:48:42;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;e033e994-fa8d-491b-9308-0f65827c1f75;How can I get a refund or reimbursement for my expenses?;text;email;2023-10-24 22:48:54;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;3d4c004d-c903-4baf-a1b1-e758a5c2ed1d;I’m not sure what to do next.;text;email;2023-10-24 22:49:02;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;04ca1c6c-b148-4bbe-9b40-7bbf8e5ccc12;How can I transfer or assign my policy to someone else?;text;email;2023-10-24 22:49:12;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;906e70dd-7923-4406-bf22-832f8f320b3e;I’m very pleased with your product. It is easy to use, reliable, and has all the functionality I need. How can I stay updated on your latest features and developments?;text;email;2023-11-02 08:38:13;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;956a8a14-5b1d-4f6e-b6f8-7d4d3ee5c4f0;I’m very pleased with your product. It is easy to use, reliable, and has all the functionality I need. How can I stay updated on your latest features and developments?;text;email;2023-11-02 08:38:21;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;a4b560e5-295d-4830-a1e8-471222eabf26;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;chat;2023-11-02 08:38:25;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;870fe881-5084-402c-abd7-bcd63f0620c5;I’m very impressed with your product. It works flawlessly and has all the features I need. How can I leave a positive review?;text;email;2023-11-02 08:38:34;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;e6c8b30d-7f36-4fec-b19b-d7c4c0b287e1;Bed rich market less past able might purpose agent why amount big evidence plan candidate represent.;text;email;2023-11-11 16:03:40;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;b5b67b6f-1de5-42f1-9abb-a37428f6c2d4;Reach house appear remain address meeting fact still already likely require those certainly professor democratic understand state.;text;email;2023-11-11 16:03:49;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;cac17702-b8a0-4332-aaba-47d87b688c41;It never lead physical less relate want American thank drug.;text;email;2023-11-20 19:09:39;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;3c1fed91-a47b-449c-a3c6-7db1684d91bd;Poor force culture economy early yes animal appear behind person step.;text;email;2023-11-20 19:09:48;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;2bf8d2cf-635f-4c24-a485-ead9799853f9;Even compare natural party to source exactly design here machine fall think ahead college edge responsibility.;text;email;2023-11-20 19:09:48;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;0ce3fe57-7b4a-43c0-b5b4-61476c00a668;How can I request or replace a new or damaged card?;text;email;2023-11-29 18:58:44;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;fd154dd4-654b-4726-bd88-eab723817e33;How can I check the status of my claim?;text;email;2023-11-29 18:58:53;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;817271f1-94be-4560-a721-3c82a3c0fdde;How do I track my order?;text;email;2023-11-29 18:59:04;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;89d59c2d-2391-4134-99ca-25e9087b93a6;I need help with a probably technical problem.;text;email;2023-11-29 18:59:10;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;a89fa79c-49c0-49d9-9eb6-f6852b29d088;Once cut officer about according if democratic each listen card discussion beautiful.;text;email;2023-12-08 11:12:10;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;4d159871-edd7-4e54-a814-c4917dd4112e;Every hot letter response road goal tax this just artist fight top hard firm how.;text;email;2023-12-08 11:12:16;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;cae5064f-6e1d-47c2-81b8-5146e1af89f5;Training much buy choose major song word author ability.;text;email;2023-12-08 11:12:28;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;bf781865-9c6f-4f2f-b553-580ee3f74dd5;How can I check my balance or transaction history?;text;email;2023-12-17 07:59:41;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;dcb80ad9-f4e5-4bb0-b058-f837a3d40b68;How do I create an account?;text;email;2023-12-17 07:59:41;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;6d4cff5a-db4d-4a7d-bc97-9f4df6976f27;How can I find a network provider or hospital near me?;text;email;2023-12-26 08:10:10;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;e75b2c08-b8db-4ddc-ae4d-fcf43415d2cd;How can I request or replace a new or damaged card?;text;email;2023-12-26 08:10:13;2023-12-26 18:50:26
e0d9fe23-10ef-4fee-ab0c-52f2e0ed5bbf;f15c74c0-ab39-4565-a230-1fc85d6d5f36;How can I transfer money or pay bills online?;text;email;2023-12-26 08:10:23;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;d69a2ddc-3984-4eae-a80b-372540bba749;I’m not sure what to do next.;text;chat;2023-10-15 08:14:56;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;a4c519af-c3b0-4a52-9192-b0380e9c8143;How can I renew or cancel my policy?;text;email;2023-11-02 16:56:38;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;1ddc3304-5084-4391-b400-3e1cd0919f96;How can I transfer or assign my policy to someone else?;text;email;2023-11-20 03:57:29;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;a269273e-fbf7-437a-81f8-86198d648f2e;I’m sorry, I’m still having trouble with this.;text;chat;2023-12-06 19:11:41;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;b4357d29-7bab-497b-a39b-8a9fe6c5c299;What are the product specifications?;text;email;2023-12-06 19:11:49;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;d3e00854-239c-4d3f-95b5-5cef658fac1c;What are the benefits and exclusions of my policy?;text;chat;2023-12-24 20:42:41;2023-12-26 18:50:26
58777081-2518-4e10-a60c-5d7753ea05ed;c081228a-6e43-423e-8081-ed0e0f6c854d;How can I increase or decrease my credit limit or spending power?;text;email;2023-12-24 20:42:51;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;085618ee-e9ca-4779-9e19-f2411d71fd2f;What are the benefits and exclusions of my policy?;text;chat;2023-10-15 07:01:44;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;0e435d6e-b249-4a49-a5ee-5415f827a217;How can I dispute or resolve a charge or fee on my card?;text;email;2023-10-15 07:01:48;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;6ff849ae-8c39-4662-a2be-b63337f4b9b0;You are the best! You answered all my questions and gave me some great tips and advice. Can I subscribe to your newsletter or blog to get more updates?;text;email;2023-10-30 01:04:03;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;08be4329-d433-4d3e-9e9c-a4cd1ebed7b8;Officer collection condition kitchen down agent Mrs thousand more need into property lot house.;text;email;2023-11-17 06:10:57;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;39d920f4-e459-41f3-b235-a466d7847f87;Last moment student the person by meeting age crime oil too interest other.;text;email;2023-11-17 06:11:02;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;c3f3afb5-66ee-4cb5-b6fe-9512cf17b18b;How can I get a quote or estimate for my shipment?;text;email;2023-12-05 10:05:08;2023-12-26 18:50:26
566ecf30-ac55-4796-b3c1-e54961379375;0367f2c4-597b-42ad-aac4-2befa5a62641;How can I redeem or earn rewards or points with my card?;text;email;2023-12-23 06:53:46;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;5085fae9-34ed-4a29-849b-2e40ad6b604d;How can I get a quote or estimate for my shipment?;text;email;2023-10-15 07:31:14;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;3fd58a75-05c2-40a3-a5c1-a15c99334cc5;What are the shipping options?;text;email;2023-10-15 07:31:16;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;76f5e447-bfc2-4ef5-b3b8-47f832227d88;How can I transfer money or pay bills online?;text;email;2023-11-02 07:14:03;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;ed0d73bb-efd0-4708-ada1-0ac2eabf6c2d;Your agent was rude and unhelpful! I demand to speak to a manager!;text;email;2023-11-20 06:39:01;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;6cf5f0db-33a4-4f14-841b-6ee834254131;Your website is down and I can’t access my account! How long will this take to resolve?;text;email;2023-11-20 06:39:10;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;388bb646-70c3-41db-aa13-8de9916b270b;You have been a lifesaver. You resolved my issue quickly and efficiently and followed up with me to make sure everything was working well. How can I rate your service and give you a glowing review?;text;chat;2023-12-08 20:48:11;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;b86c4546-3d83-4e60-b54d-eeb384c47f7e;You are the best! You answered all my questions and gave me some great tips and advice. Can I subscribe to your newsletter or blog to get more updates?;text;email;2023-12-08 20:48:15;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;f6ea9745-1d7d-4c79-b1e1-c7d55e1fe593;How can I get a quote or estimate for my shipment?;text;email;2023-12-26 23:38:01;2023-12-26 18:50:26
d9705b61-0391-4ac4-9992-41dd812d6a30;a1e6b1c4-2447-42c0-8ede-2ece72119e0e;Can you please guide me through the process?;text;email;2023-12-26 23:38:08;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;e0dea9e5-3a92-42a2-b7f4-2160988c77ea;How can I request or replace a new or damaged card?;text;email;2023-10-15 07:03:57;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;6ea5889c-dce3-418c-913e-878787a03dc2;How can I activate or deactivate my card or account?;text;email;2023-10-15 07:03:57;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;3eb07919-045d-44f3-95fc-fce459a749cb;I need help with a probably technical problem.;text;email;2023-11-02 20:44:55;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;b86dc42f-208e-418c-9397-3b6db37f9f7e;How can I update my personal or payment information?;text;email;2023-11-02 20:44:57;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;13982a58-2e9e-462f-8fe7-47a0db5211b5;How can I get a quote or estimate for my shipment?;text;chat;2023-11-20 15:24:17;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;03943e8a-e99e-4ded-953f-15b86baacb72;Conference move least year might series day federal leg especially actually community artist rule similar my be.;text;email;2023-12-08 20:43:57;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;3aa04920-5bfb-4014-b69c-b617a75a2268;Fast magazine you participant offer finish head sit indeed turn way result interest.;text;email;2023-12-08 20:44:09;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;22aa5628-2a3b-4efe-afba-b6afecefc591;Against happen paper mission our take than relationship station least between analysis book buy science rise gas water join month.;text;email;2023-12-26 15:47:49;2023-12-26 18:50:26
659cb9ab-4dd5-4fd6-98b3-73f482633054;acb83fc1-af61-4972-ade3-3f8d538ffb7b;Senior less art lose with region off street his look take region offer red word act way.;text;email;2023-12-26 15:47:55;2023-12-26 18:50:26
14786ea3-f341-4b87-bc3c-7184c9507023;3679c314-1727-49f4-b3be-2d5f49570753;How can I check the status of my claim?;text;email;2023-10-15 22:56:42;2023-12-26 18:50:26
14786ea3-f341-4b87-bc3c-7184c9507023;5dd2b1bc-6266-472b-9605-be1718128311;How can I apply for a refund or compensation for my shipment?;text;chat;2023-10-15 22:56:43;2023-12-26 18:50:26
14786ea3-f341-4b87-bc3c-7184c9507023;705dec61-752e-44e9-8ca8-99c5cc1d62f4;How can I compare different insurance plans and prices?;text;email;2023-11-02 17:39:38;2023-12-26 18:50:26
14786ea3-f341-4b87-bc3c-7184c9507023;50c45873-5836-493c-8a57-da484f9273df;I’m sorry, I didn’t understand what you meant.;text;chat;2023-11-02 17:39:50;2023-12-26 18:50:26
14786ea3-f341-4b87-bc3c-7184c9507023;029514d4-b0d9-457f-8c54-87b493314054;What payment methods do you accept?;text;email;2023-11-20 09:27:10;2023-12-26 18:50:26
14786ea3-f341-4b87-bc3c-7184c9507023;eec45d0f-b6e0-4590-9e79-6beea94600b4;What are the documents or proofs required for filing a claim?;text;chat;2023-12-08 10:15:53;2023-12-26 18:50:26
